adapted_f1,adapted_fpr,adapted_recall,alpha,beta,changed_outputs,changed_stage,delta_f1,delta_fpr,delta_recall,doctor_alias,lr,margin,max_bias,method,method_family,quantile,query_rows,recipe,safe,selected,selection_source,shot,steps,support_based,zero_f1
0.9323700581978728,0.0,0.8733082706766917,,,False,stage2,0.0,0.0,0.0,D033,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9323700581978728
0.9321557607386592,0.0,0.8729323308270677,,,True,stage2,-0.0002142974592135305,0.0,-0.0003759398496240296,D033,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9323700581978728
0.9323700581978728,0.0,0.8733082706766917,,,False,stage2,0.0,0.0,0.0,D033,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9323700581978728
0.9323700581978728,0.0,0.8733082706766917,,,False,stage2,0.0,0.0,0.0,D033,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9323700581978728
0.9315123518778872,0.0,0.8718045112781955,,,True,stage2,-0.0008577063199856072,0.0,-0.0015037593984962294,D033,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9323700581978728
0.9323700581978728,0.0,0.8733082706766917,,,False,stage2,0.0,0.0,0.0,D033,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9323700581978728
0.9315123518778872,0.0,0.8718045112781955,,,True,stage2,-0.0008577063199856072,0.0,-0.0015037593984962294,D033,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9323700581978728
0.9310829817158931,0.0,0.8710526315789474,,,True,stage2,-0.0012870764819796765,0.0,-0.0022556390977442886,D033,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9323700581978728
0.9321557607386592,0.0,0.8729323308270677,,,True,stage2,-0.0002142974592135305,0.0,-0.0003759398496240296,D033,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9323700581978728
0.9315123518778872,0.0,0.8718045112781955,,,True,stage2,-0.0008577063199856072,0.0,-0.0015037593984962294,D033,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9323700581978728
0.9265536723163842,0.0,0.8631578947368421,,,True,stage2,-0.005816385881488584,0.0,-0.010150375939849576,D033,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5610,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9323700581978728
0.9249054565099946,0.0,0.8603015075376884,,,False,stage2,0.0,0.0,0.0,D034,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9249054565099946
0.9249054565099946,0.0,0.8603015075376884,,,False,stage2,0.0,0.0,0.0,D034,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9249054565099946
0.9243243243243243,0.0,0.8592964824120602,,,True,stage2,-0.0005811321856702412,0.0,-0.0010050251256281673,D034,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9249054565099946
0.9249054565099946,0.0,0.8603015075376884,,,False,stage2,0.0,0.0,0.0,D034,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9249054565099946
0.9249054565099946,0.0,0.8603015075376884,,,False,stage2,0.0,0.0,0.0,D034,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9249054565099946
0.924130473959272,0.0,0.858961474036851,,,True,stage2,-0.0007749825507226138,0.0,-0.0013400335008374453,D034,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9249054565099946
0.9249054565099946,0.0,0.8603015075376884,,,False,stage2,0.0,0.0,0.0,D034,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9249054565099946
0.924130473959272,0.0,0.858961474036851,,,True,stage2,-0.0007749825507226138,0.0,-0.0013400335008374453,D034,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9249054565099946
0.9227715626127752,0.0,0.8566164154103852,,,True,stage2,-0.0021338938972194077,0.0,-0.003685092127303169,D034,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9249054565099946
0.9243243243243243,0.0,0.8592964824120602,,,True,stage2,-0.0005811321856702412,0.0,-0.0010050251256281673,D034,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9249054565099946
0.9239365537130497,0.0,0.8586264656616416,,,True,stage2,-0.0009689027969448372,0.0,-0.0016750418760468344,D034,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9249054565099946
0.9178901576943991,0.0,0.8482412060301507,,,True,stage2,-0.007015298815595483,0.0,-0.012060301507537674,D034,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5910,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9249054565099946
0.9277811305572319,0.0,0.8652908067542214,,,False,stage2,0.0,0.0,0.0,D034,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9277811305572319
0.9277811305572319,0.0,0.8652908067542214,,,False,stage2,0.0,0.0,0.0,D034,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9277811305572319
0.9275653923541247,0.0,0.8649155722326454,,,True,stage2,-0.00021573820310716307,0.0,-0.0003752345215760622,D034,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9277811305572319
0.9277811305572319,0.0,0.8652908067542214,,,False,stage2,0.0,0.0,0.0,D034,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9277811305572319
0.9277811305572319,0.0,0.8652908067542214,,,False,stage2,0.0,0.0,0.0,D034,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9277811305572319
0.9269176565331186,0.0,0.8637898686679174,,,True,stage2,-0.0008634740241132421,0.0,-0.0015009380863040267,D034,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9277811305572319
0.9277811305572319,0.0,0.8652908067542214,,,False,stage2,0.0,0.0,0.0,D034,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9277811305572319
0.9269176565331186,0.0,0.8637898686679174,,,True,stage2,-0.0008634740241132421,0.0,-0.0015009380863040267,D034,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9277811305572319
0.9264853977844915,0.0,0.8630393996247655,,,True,stage2,-0.001295732772740421,0.0,-0.002251407129455929,D034,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9277811305572319
0.9275653923541247,0.0,0.8649155722326454,,,True,stage2,-0.00021573820310716307,0.0,-0.0003752345215760622,D034,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9277811305572319
0.9269176565331186,0.0,0.8637898686679174,,,True,stage2,-0.0008634740241132421,0.0,-0.0015009380863040267,D034,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9277811305572319
0.921925566343042,0.0,0.8551594746716698,,,True,stage2,-0.005855564214189868,0.0,-0.01013133208255168,D034,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9277811305572319
0.9261866089153583,0.0,0.8625210084033613,,,False,stage2,0.0,0.0,0.0,D035,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9261866089153583
0.9261866089153583,0.0,0.8625210084033613,,,False,stage2,0.0,0.0,0.0,D035,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9261866089153583
0.9256049115204045,0.0,0.8615126050420168,,,True,stage2,-0.0005816973949538395,0.0,-0.0010084033613445564,D035,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9261866089153583
0.9261866089153583,0.0,0.8625210084033613,,,False,stage2,0.0,0.0,0.0,D035,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9261866089153583
0.9261866089153583,0.0,0.8625210084033613,,,False,stage2,0.0,0.0,0.0,D035,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9261866089153583
0.9254108723135271,0.0,0.8611764705882353,,,True,stage2,-0.0007757366018311673,0.0,-0.0013445378151260012,D035,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9261866089153583
0.9261866089153583,0.0,0.8625210084033613,,,False,stage2,0.0,0.0,0.0,D035,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9261866089153583
0.9254108723135271,0.0,0.8611764705882353,,,True,stage2,-0.0007757366018311673,0.0,-0.0013445378151260012,D035,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9261866089153583
0.9240506329113923,0.0,0.8588235294117647,,,True,stage2,-0.002135976003965978,0.0,-0.00369747899159667,D035,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9261866089153583
0.9256049115204045,0.0,0.8615126050420168,,,True,stage2,-0.0005816973949538395,0.0,-0.0010084033613445564,D035,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9261866089153583
0.9252167630057804,0.0,0.8608403361344538,,,True,stage2,-0.0009698459095779377,0.0,-0.001680672268907557,D035,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9261866089153583
0.919164396003633,0.0,0.8504201680672269,,,True,stage2,-0.007022212911725334,0.0,-0.012100840336134455,D035,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5900,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9261866089153583
0.9292196007259528,0.0,0.8677966101694915,,,False,stage2,0.0,0.0,0.0,D035,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9292196007259528
0.9292196007259528,0.0,0.8677966101694915,,,False,stage2,0.0,0.0,0.0,D035,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9292196007259528
0.9290036304961679,0.0,0.8674199623352166,,,True,stage2,-0.00021597022978492308,0.0,-0.00037664783427493465,D035,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9292196007259528
0.9292196007259528,0.0,0.8677966101694915,,,False,stage2,0.0,0.0,0.0,D035,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9292196007259528
0.9292196007259528,0.0,0.8677966101694915,,,False,stage2,0.0,0.0,0.0,D035,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9292196007259528
0.9283551967709385,0.0,0.8662900188323918,,,True,stage2,-0.0008644039550143034,0.0,-0.0015065913370997386,D035,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9292196007259528
0.9292196007259528,0.0,0.8677966101694915,,,False,stage2,0.0,0.0,0.0,D035,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9292196007259528
0.9283551967709385,0.0,0.8662900188323918,,,True,stage2,-0.0008644039550143034,0.0,-0.0015065913370997386,D035,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9292196007259528
0.9279224712295578,0.0,0.8655367231638418,,,True,stage2,-0.0012971294963949331,0.0,-0.002259887005649719,D035,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9292196007259528
0.9290036304961679,0.0,0.8674199623352166,,,True,stage2,-0.00021597022978492308,0.0,-0.00037664783427493465,D035,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9292196007259528
0.9283551967709385,0.0,0.8662900188323918,,,True,stage2,-0.0008644039550143034,0.0,-0.0015065913370997386,D035,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9292196007259528
0.9233576642335767,0.0,0.8576271186440678,,,True,stage2,-0.005861936492376096,0.0,-0.01016949152542368,D035,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5555,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,5,50,True,0.9292196007259528
0.9184431840406806,0.0,0.8491862567811935,,,False,stage2,0.0,0.0,0.0,D036,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9184431840406806
0.9184431840406806,0.0,0.8491862567811935,,,False,stage2,0.0,0.0,0.0,D036,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9184431840406806
0.9178082191780821,0.0,0.8481012658227848,,,True,stage2,-0.0006349648625985083,0.0,-0.0010849909584087492,D036,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,3,5,True,0.9184431840406806
0.9184431840406806,0.0,0.8491862567811935,,,False,stage2,0.0,0.0,0.0,D036,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9184431840406806
0.9184431840406806,0.0,0.8491862567811935,,,False,stage2,0.0,0.0,0.0,D036,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9184431840406806
0.917596398512429,0.0,0.8477396021699819,,,True,stage2,-0.0008467855282515702,0.0,-0.0014466546112116285,D036,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,3,10,True,0.9184431840406806
0.9184431840406806,0.0,0.8491862567811935,,,False,stage2,0.0,0.0,0.0,D036,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9184431840406806
0.917596398512429,0.0,0.8477396021699819,,,True,stage2,-0.0008467855282515702,0.0,-0.0014466546112116285,D036,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9184431840406806
0.9161113288906311,0.0,0.8452079566003616,,,True,stage2,-0.002331855150049522,0.0,-0.003978300180831895,D036,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,3,25,True,0.9184431840406806
0.9178082191780821,0.0,0.8481012658227848,,,True,stage2,-0.0006349648625985083,0.0,-0.0010849909584087492,D036,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9184431840406806
0.9173844949099452,0.0,0.847377938517179,,,True,stage2,-0.0010586891307353685,0.0,-0.001808318264014508,D036,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9184431840406806
0.9107740791806185,0.0,0.8361663652802893,,,True,stage2,-0.007669104860062115,0.0,-0.013019891500904213,D036,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5565,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 50, ""support_based"": true}",True,True,,3,50,True,0.9184431840406806
0.9207680423747516,0.0,0.8531697341513292,,,False,stage2,0.0,0.0,0.0,D036,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9207680423747516
0.9207680423747516,0.0,0.8531697341513292,,,False,stage2,0.0,0.0,0.0,D036,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9207680423747516
0.9205298013245032,0.0,0.852760736196319,,,True,stage2,-0.00023824105024838893,0.0,-0.0004089979550102596,D036,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 5, ""support_based"": true}",True,True,,5,5,True,0.9207680423747516
0.9207680423747516,0.0,0.8531697341513292,,,False,stage2,0.0,0.0,0.0,D036,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9207680423747516
0.9207680423747516,0.0,0.8531697341513292,,,False,stage2,0.0,0.0,0.0,D036,0.0003,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.0003, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9207680423747516
0.9198144466534128,0.0,0.8515337423312883,,,True,stage2,-0.0009535957213387958,0.0,-0.0016359918200409274,D036,0.001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 10, ""support_based"": true}",True,True,,5,10,True,0.9207680423747516
0.9207680423747516,0.0,0.8531697341513292,,,False,stage2,0.0,0.0,0.0,D036,0.0001,,,stage2_finetune_bias_only,stage2_finetune_bias_only,,5220,"{""changed_stage"": ""stage2"", ""lr"": 0.0001, ""method"": ""stage2_finetune_bias_only"", ""steps"": 25, ""support_based"": true}",True,True,,5,25,True,0.9207680423747516
